company,code,indicatorlistS,timeS,useS,timeuseS,keepS,remarkS
1000,102740,โรคข้อเข่าเสื่อม อาการปวดเข่า,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 ซอง,,,ละลายน้ำ ประมาณ 150 มิลิลิตร
1000,102741,,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 ซอง,,,ละลายน้ำ ประมาณ 150 มิลิลิตร
1000,102755,ปรับลำไส้ รักษาท้องเสีย,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 ซอง,,,ไม่แนะนำให้ใช้ในคนให้นมบุตร
1000,102776,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1000,102794,ขับลม จุกแน่น ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1-2 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1000,102796,ยาถ่ายพยาธิ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ  ช้อนชา,ก่อนอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1000,102797,แก้ไอ ขับเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 ช้อนชา,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1000,102798,รักษาผิวหนังอักเสบ นูนแข็ง,เช้า-เย็น,ทาวันละ 2 ครั้ง,,เก็บในอุณหภูมิห้อง,
1000,102799,โปรตีนไข่ขาว,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1-2 เม็ด,หลังอาหาร,,
1000,102832,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1000,102839,แก้แพ้ ลดน้ำมูก ผื่นคัน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1000,102840,บรรเทาอาการระคายเคืองตา,เช้า-กลางวัน-เย็น-ก่อนนอน,หยอดครั้งละ 1-2 หยด,,เก็บในอุณหภูมิห้อง,เปิดใช้แล้วมีอายุ 1 เดือน
1000,102845,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ 1 ช้อนชา,หลังอาหาร,เก็บในอุณหภูมิห้อง,เขย่าขวดก่อนรับประทาน
1000,102847,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,พร้อมอาหาร,เก็บในตู้เย็น,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1000,102848,แก้จุกเสียด แน่นท้อง ขับลม ,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ ............. เม็ด,ก่อนอาหาร,เก็บในตู้เย็น,
1000,102854,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
1000,102855,แก้จุกเสียด แน่นท้อง ขับลม ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1000,102858,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,ยานี้อาจทำให้ท้องเสียในลูกค้าบางราย
1000,102859,แก้ปวด ลดอักเสบ ลดไข้,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
1000,102861,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
1000,102862,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1-2 ซอง,หลังอาหาร,,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
1000,102865,แก้แพ้ เมารถ  ช่วยให้หลับ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,ก่อนอาหาร,,ยานี้ทำให้ง่วงนอน
1000,102867,รักษาโรคเบาหวาน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ ............. เม็ด,หลังอาหาร,,
1000,102868,ลดความดันโลหิตสูง,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1000,102873,แก้ปวดประจำเดือน,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
1000,102880,แก้แพ้ ลดน้ำมูก ผื่นคัน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,สามารถเคี้ยวให้ละเอียดก่อนกลืนยา
1000,102884,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
1000,102887,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
1000,102888,แก้ไอ ละลายเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1000,102889,แก้แพ้ผื่นคัน,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยานี้ทำให้ง่วงนอน
1000,102891,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
1000,102893,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ทานตามอาการ หายปวดแล้วหยุดทาน
1000,102896,ฆ่าเชื้อไวรัส,ทุก 4 ชั่วโมง,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1000,102897,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1000,102898,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1000,102911,แก้ไอ ละลายเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 ช้อนชา,หลังอาหาร,,เขย่าขวดก่อนรับประทาน
1000,102921,คลายกล้ามเนื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ดื่มน้ำตามมากๆ
1000,102922,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1000,102926,แก้ปวด ลดอักเสบ ลดไข้,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
1000,102939,แก้แพ้ ลดน้ำมูก ผื่นคัน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ดื่มน้ำตามมากๆ
1000,102942,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1000,102943,รักษาริดสีดวงทวาร,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 2 เม็ด,หลังอาหาร,,วันที่ 1-4 หลังจากนั้น วันที่ 5-7 ทาน 2เม็ด วันละ 2ครั้ง  เช้า เย็น
1000,102944,แก้ปวด คลายกล้ามเนื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1000,102945,ลดน้ำมูก แพ้อากาศ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,,,ก่อนนอน   ทานแล้วง่วงนอน
1000,102946,ลดกรดในกระเพาะอาหาร,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,ก่อนอาหาร,,ดื่มน้ำตามมากๆ
1000,102950,ลดอาการอักเสบที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,,,ยาใช้ภายนอก ฟอกทำความสะอาดผิวหนัง
1000,102951,แก้ไอ ขับเสมหะ,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1000,102953,แก้เวียนหัว น้ำในหู หูอื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยานี้ทำให้ง่วงนอน
1000,102955,ลดน้ำมูก แพ้อากาศ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ดื่มน้ำตามมากๆ
1000,102957,แก้ปวด คลายกล้ามเนื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยานี้ทำให้ง่วงนอน
1000,102960,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยานี้ทำให้ง่วงนอน   ดื่มน้ำตามมากๆ
1000,102961,แก้แพ้ ลดน้ำมูก ผื่นคัน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ดื่มน้ำตามมากๆ
1000,102962,แก้แพ้  น้ำมูก จาม คันตา ผื่นคัน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ดื่มน้ำตามมากๆ
1000,102963,แก้ไอ ขับเสมหะ,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยานี้ทำให้ง่วงนอน
1000,102964,รักษาโรคกระเพาะ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,ก่อนอาหาร,,ก่อนอาหาร 30 นาที
1000,102967,แก้แพ้ ลดน้ำมูก ผื่นคัน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ดื่มน้ำตามมากๆ
1000,102968,แก้แพ้  น้ำมูก จาม คันตา ผื่นคัน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ดื่มน้ำตามมากๆ
1000,102970,บรรเทาอาการ เหน็บชา,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ดื่มน้ำตามมากๆ
1000,102972,ยาโรควิตกกังวล,,รับประทานตามแพทย์สั่ง  ,,เก็บในอุณหภูมิห้อง,
1000,102980,,,หยอดครั้งละ 1-2 หยด,,เก็บในอุณหภูมิห้อง,ใช้ตามแพทย์สั้งเท่านั้น
1000,102981,แก้ปวด ลดอักเสบ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 ช้อนชา,หลังอาหาร,เก็บในตู้เย็น,
1000,102982,แก้ปวดไมเกรน,ทุก 12 ชั่วโมง,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ไม่ควรใช้ติดต่อกันเกิน…….วัน
1000,102983,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ดื่มน้ำตามมากๆ
1000,102984,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1000,102989,ต้อหิน,,หยอดครั้งละ 1-2 หยด,,เก็บในอุณหภูมิห้อง,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
1000,102991,แก้ปวดปลายประสาท,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยานี้ทำให้ง่วงนอน
1000,102995,แก้ปวด ลดอักเสบ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
1000,103003,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,
1000,103004,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,,,ยาใช้ภายนอก
1000,103008,แก้ปวด ลดอักเสบ ลดไข้,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1-2 เม็ด,หลังอาหาร,,
1000,103018,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,,,ยาใช้ภายนอก
1000,103022,ฆ่าพยาธิ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 ช้อนชา,หลังอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1000,103023,แก้ปวด ลดอักเสบ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ดื่มน้ำตามมากๆ
1000,103025,แก้แพ้ ลดน้ำมูก ผื่นคัน,ก่อนนอน,รับประทานครั้งละ 1 เม็ด,,,ยานี้ทำให้ง่วงนอน
1000,103028,ฆ่าเชื้อแบคทีเรีย,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ 1 ช้อนชา,ก่อนอาหาร,เก็บในตู้เย็น,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1000,103030,แก้ปวด คลายกล้ามเนื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ดื่มน้ำตามมากๆ
1000,103032,แก้ปวด คลายกล้ามเนื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยานี้ทำให้ง่วงนอน
1000,103033,ลดอักเสบ ลดคัน,เช้า-เย็น,ทาวันละ 2 ครั้ง,,เก็บในอุณหภูมิห้อง,
1000,103037,แก้ไอแห้ง,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยานี้ทำให้ง่วงนอน
1000,103038,แก้แพ้ ลดน้ำมูก ผื่นคัน,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ดื่มน้ำตามมากๆ
1000,103044,คลายกล้ามเนื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,,ยานี้ทำให้ง่วงนอน
1000,103049,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,พร้อมอาหาร,,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1000,103005,แก้ปวดฟัน,ทุก 4 ชั่วโมง,หยอดครั้งละ 5-10 หยด,พร้อมอาหาร,เก็บในอุณหภูมิห้อง,รับประทานยาติดต่อกันจนยาหมด เพื่อป้องกันการดื้อยา
1,100001,แก้ท้องเสีย,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ...... ml,-,เก็บในอุณหภูมิห้อง,
1,100000,แก้ไอ,ทุกครั้งที่มีอาการ,รับประทานครั้งละ 1 ช้อนโต๊ะ,-,-,
1,100002,แก้ท้องเสีย,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ...... ml,-,เก็บในอุณหภูมิห้อง,
1,100003,แก้คลื่นไส้ อาเจียน,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ...... ml,ก่อนอาหาร,เก็บในอุณหภูมิห้อง,
1,100004,แก้คลื่นไส้ อาเจียน,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ...... ml,ก่อนอาหาร,เก็บในอุณหภูมิห้อง,
1,100005,แก้ท้องอืดท้องเฟ้อ,ทุกครั้งที่มีอาการ,รับประทานครั้งละ ..... ml,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1,100006,แก้ท้องอืดท้องเฟ้อ,ทุกครั้งที่มีอาการ,รับประทานครั้งละ ..... ml,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1,100007,แก้จุกเสียด แน่นท้อง ขับลม ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ...... ml,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1,100008,บรรเทาอาการปวดเกร็งท้อง,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ...... ml,หลังอาหาร,เก็บในอุณหภูมิห้อง,
1,100009,เสริมธาตุเหล็ก,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ...... ml,-,เก็บในอุณหภูมิห้อง,
1,100010,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ...... ml,-,เก็บในอุณหภูมิห้อง,
1,100011,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ...... ml,-,เก็บในอุณหภูมิห้อง,
1,100012,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ...... ml,-,เก็บในอุณหภูมิห้อง,
1,100013,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ...... ml,-,เก็บในอุณหภูมิห้อง,
1,100014,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ...... ml,-,เก็บในอุณหภูมิห้อง,
1,100015,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ...... ml,-,เก็บในอุณหภูมิห้อง,
1,100016,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ...... ml,-,เก็บในอุณหภูมิห้อง,
1,100017,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ......... ช้อนชา,-,เก็บในอุณหภูมิห้อง,
1,100018,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ......... ช้อนชา,-,เก็บในอุณหภูมิห้อง,
1,100019,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ...... ml,-,เก็บในอุณหภูมิห้อง,
1,100020,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ......... ช้อนชา,-,เก็บในอุณหภูมิห้อง,
1,100021,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ...... ml,-,เก็บในอุณหภูมิห้อง,
1,100022,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ......... ช้อนชา,-,เก็บในอุณหภูมิห้อง,
1,100023,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ......... ช้อนชา,-,เก็บในอุณหภูมิห้อง,
1,100024,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ......... ช้อนชา,-,เก็บในอุณหภูมิห้อง,
1,100025,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ......... ช้อนชา,-,เก็บในอุณหภูมิห้อง,
1,100026,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ......... ช้อนชา,-,เก็บในอุณหภูมิห้อง,
1,100027,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ......... ช้อนชา,-,เก็บในอุณหภูมิห้อง,
1,100028,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ......... ช้อนชา,-,เก็บในอุณหภูมิห้อง,
1,100029,ลดไข้ บรรเทาอาการปวด,ทุก 6 ชั่วโมง,รับประทานครั้งละ ......... ช้อนชา,-,เก็บในอุณหภูมิห้อง,
1,100030,ฆ่าเชื้อในทางเดินหายใจ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,ก่อนอาหาร,เก็บในตู้เย็น,รับประทานติดต่อกันจนยาหมด 
1,100031,ฆ่าเชื้อในทางเดินหายใจ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,ก่อนอาหาร,เก็บในอุณหภูมิห้อง,รับประทานติดต่อกันจนยาหมด 
1,100032,ฆ่าเชื้อในทางเดินหายใจ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,ก่อนอาหาร,เก็บในตู้เย็น,รับประทานติดต่อกันจนยาหมด 
1,100033,ฆ่าเชื้อในทางเดินหายใจ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,เก็บในตู้เย็น,รับประทานติดต่อกันจนยาหมด 
1,100034,ฆ่าเชื้อแบคทีเรีย,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ ......... ช้อนชา,ก่อนอาหาร,เก็บในตู้เย็น,รับประทานติดต่อกันจนยาหมด 
1,100035,ฆ่าเชื้อแบคทีเรีย,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ ......... ช้อนชา,ก่อนอาหาร,เก็บในตู้เย็น,รับประทานติดต่อกันจนยาหมด 
1,100036,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,เก็บในตู้เย็น,รับประทานติดต่อกันจนยาหมด 
1,100037,ฆ่าเชื้อในทางเดินหายใจ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ ...... ml,ก่อนอาหาร,เก็บในตู้เย็น,รับประทานติดต่อกันจนยาหมด 
1,100038,ลดน้ำมูก แพ้อากาศ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ ...... ml,-,-,"
"
1,100039,ขยายหลอดลม,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,เก็บในอุณหภูมิห้อง,"
"
1,100040,ขยายหลอดลม และขับเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,เก็บในอุณหภูมิห้อง,"
"
1,100041,ขยายหลอดลม,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ...... ml,หลังอาหาร,เก็บในอุณหภูมิห้อง,"
"
1,100042,แก้ไอ ขับเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,เก็บในอุณหภูมิห้อง,"
"
1,100043,แก้ไอ ละลายเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,เก็บในอุณหภูมิห้อง,"
"
1,100044,แก้ไอ ละลายเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,เก็บในอุณหภูมิห้อง,"
"
1,100045,แก้ไอ ละลายเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,เก็บในอุณหภูมิห้อง,"
"
1,100046,แก้ไอ ละลายเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,เก็บในอุณหภูมิห้อง,"
"
1,100047,ลดน้ำมูก แพ้อากาศ,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,เก็บในอุณหภูมิห้อง,"
"
1,100048,แก้ไอ ขับเสมหะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,เก็บในอุณหภูมิห้อง,"
"
1,100049,บรรเทาอาการไอ ระคายเคืองคอ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,เก็บในอุณหภูมิห้อง,"
"
1,100050,บรรเทาอาการไอ ระคายเคืองคอ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,เก็บในอุณหภูมิห้อง,"
"
1,100051,ลดน้ำมูก แพ้อากาศ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ ...... ml,-,-,"
"
1,100052,ลดน้ำมูก แพ้อากาศ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ ......... ช้อนชา,-,-,"
"
1,100053,ลดน้ำมูก แพ้อากาศ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ ......... ช้อนชา,-,-,"
"
1,100054,ลดน้ำมูก แพ้อากาศ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ ......... ช้อนชา,-,-,"
"
1,100055,ลดน้ำมูก แพ้อากาศ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ ......... ช้อนชา,-,-,"
"
1,100056,ลดน้ำมูก แพ้อากาศ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ ...... ml,-,-,"
"
1,100057,ลดน้ำมูก แพ้อากาศ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ ......... ช้อนชา,-,-,"
"
1,100058,ลดน้ำมูก แพ้อากาศ,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ ......... ช้อนชา,-,-,"
"
1,100059,ลดน้ำมูก แพ้อากาศ,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ ...... ml,-,เก็บในอุณหภูมิห้อง,"ยานี้ทำให้ง่วงนอน
"
1,100060,บรรเทาอาการหวัด ลดไข้,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ ......... ช้อนชา,-,เก็บในอุณหภูมิห้อง,"ยานี้ทำให้ง่วงนอน
"
1,100061,บรรเทาอาการหวัด ลดไข้,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ ......... ช้อนชา,-,เก็บในอุณหภูมิห้อง,"ยานี้ทำให้ง่วงนอน
"
1,100062,บรรเทาอาการหวัด ลดไข้,เช้า-กลางวัน-เย็น-ก่อนนอน,รับประทานครั้งละ ......... ช้อนชา,-,เก็บในอุณหภูมิห้อง,"ยานี้ทำให้ง่วงนอน
"
