id,company,code,ProductName,fixname,group,type,subtype,Category,DrugRegistor,Area,Unit,Barcode,AlarmExp,Remark,Show,Child,CI,CostActual,price,wholesaleprice,online,PriceA,PriceB,Max,Min,ROP,pic
3103,1,100001,Nifuroxazide 0.218g 60 ml (erfuzide),NIFUROXAZIDE,ANTIDIARRHOEALS,ขย.9,-,ยาน้ำสำหรับเด็ก,,,ขวด,8858670600431,100,NULL,FALSE,FALSE,NULL,,,0,0,0,0,0,0,,/uploads/100001_1.jpg
3104,1,100002,Nifuroxazide 0.218g 30 ml (erfuzide),NIFUROXAZIDE,ANTIDIARRHOEALS,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8858670600448,100,NULL,FALSE,FALSE,NULL,,,0,0,0,0,0,0,,/uploads/100002_1.jpg
3105,1,100003,Domperidone  (Motilium) 30 ml,DOMPERIDONE,ANTIEMETICS & ANTIVERTIGO DRUG,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8850583000469,100,NULL,FALSE,FALSE,NULL,,,0,0,0,0,0,0,,/uploads/100003_1.jpg
3106,1,100004,Molax Suspension 30 ml,DOMPERIDONE,ANTIEMETICS & ANTIVERTIGO DRUG,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8852738240430,100,NULL,FALSE,FALSE,NULL,,,0,0,0,0,0,0,,/uploads/100004_1.jpg
3107,1,100005,AIR-X drop 15 ml,SIMETHICONE,Upper/Lower GI,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,กล่อง,8852673000519,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3108,1,100006,Dioxzye 15 ml,SIMETHICONE,Upper/Lower GI,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,กล่อง,8851473005670,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3109,1,100007,Berclomine Syrup 60 ml,DICYCLOMINE+SIMETHICONE,Upper/Lower GI,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8852645506032,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3110,1,100008,Scopas elixir 30ml,HYOSCINE,Upper/Lower GI,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8856351004615,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3111,1,100009,Ferdek drop(ferrous )15 ml,FERROUS FUMALATE,MEDICAL SUPPLY,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8858690852100,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3112,1,100010,Beramol drops 100mg/1ml 15 ml,PARACETAMOL,NSAIDs,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8853174003108,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3113,1,100011,Kit-F drop 100mg/1ml 15 ml,PARACETAMOL,NSAIDs,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8858954802094,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3114,1,100012,SARA drop 100mg/1ml 15 ml องุ่น,PARACETAMOL,NSAIDs,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8851473000958,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3115,1,100013,Xebramol drop 100mg/ml 15ml,PARACETAMOL,NSAIDs,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8858698958064,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3116,1,100014,Tempra Drop 100 mg/1 ml 15 ml องุ่น,PARACETAMOL,NSAIDs,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8995201800356,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3117,1,100015,Tylenol 80mg/0.8ml 15ml,PARACETAMOL,NSAIDs,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8850007850540,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3118,1,100016,Snake brand 60 ml,ASPIRIN,ASPIRIN,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8852086725108,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3119,1,100017,Xebramol 120mg/5ml กลิ่นสละ 60ml,PARACETAMOL,NSAIDs,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8858698954226,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3120,1,100018,Xebramol 120mg/5ml กลิ่นส้ม 60ml,PARACETAMOL,NSAIDs,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8858698954288,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3121,1,100019,Beramol DEK 120mg/5ml syrup 60 ml,PARACETAMOL,NSAIDs,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8853174030111,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3122,1,100020,Sara 250 mg/5ml รสส้ม 60ml,PARACETAMOL,NSAIDs,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8851473001047,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3123,1,100021,Tempra Forte 250mg/5ml สตอเบอรรี่ 60ml,PARACETAMOL,NSAIDs,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8995201800332,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3124,1,100022,Tempra kid 120mg/5ml สตอเบอรรี่ 60ml,PARACETAMOL,NSAIDs,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8995201800318,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3125,1,100023,Tylenol 160mg/5ml รสเชอรี่ 60ml,PARACETAMOL,NSAIDs,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8850007850533,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3126,1,100024,Sara 160mg/5ml  องุ่น 60ml,PARACETAMOL,NSAIDs,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8851473003195,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3127,1,100025,Sara 120mg/5ml ทับทิม 60ml,PARACETAMOL,NSAIDs,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8851473000514,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3128,1,100026,Sara 120mg/5ml มิกซ์เบอรี่ 60ml,PARACETAMOL,NSAIDs,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8851473008206,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3129,1,100027,Sara 120 mg/5ml สตอเบอรี่ 60ml,PARACETAMOL,NSAIDs,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8851473000385,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3130,1,100028,Lotemp fort 250 mg/5ml รสส้ม 60ml,PARACETAMOL,NSAIDs,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8852662200166,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3131,1,100029,Lotemp 120mg/5ml สตอเบอรี่ 60ml,PARACETAMOL,NSAIDs,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8852662200258,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3132,1,100030,Siamox syrup 125mg/5ml 60 ml,AMOXICILLINE,PENICILLINS,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8852738351914,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3133,1,100031,Siamox syrup 250mg/5ml 60 ml,AMOXICILLINE,PENICILLINS,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8852738351976,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3134,1,100032,Newtomox syrup 250mg/5ml 60 ml,AMOXICILLINE,PENICILLINS,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8858022003071,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3135,1,100033,Manclamine 228.5mg/5ml  70ml,AMOX+CLAVU,PENICILLINS,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8856513004163,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3136,1,100034,Samnir 125 mg/5ml 30 ml,CERDINIR,CEPHALOSPORINS,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8852738343070,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3137,1,100035,omnicef 125mg/5ml  30ml,CERDINIR,CEPHALOSPORINS,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8852655395022,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3138,1,100036,Sialexin syrup 125mg/5ml 60 ml,CEFALEXIN,CEPHALOSPORINS,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8852738341915,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3139,1,100037,ONZET DRY SYRUP 15ml  รสเชอรี่,AZITHROMYCIN,MACROLIDES,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8852807458803,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3140,1,100038,Zyrtec syrup 0.1% 75 ml,CETIRIZINE,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8851007197116,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3141,1,100039,Salmol Syrup 2mg/5ml ชมพู 60ml,SALBUTAMOL,ANTIASTHMATIC PREPARATIONS,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8852662200074,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3142,1,100040,Salmol Syrup 1mg/5ml ฟ้า 60ml,SALBUTAMOL,ANTIASTHMATIC PREPARATIONS,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8852662200135,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3143,1,100041,Meptin syrup 0.05mg/5ml 60ml,PROCATEROL,ANTIASTHMATIC PREPARATIONS,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8852629305088,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3144,1,100042,Bisovon EX  syrup 125ml,BROMHEXINE + GUAIFENESIN,MUCOLYTIC,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8850886103065,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3145,1,100043,Asovon syrup 4 mg 60 ml,BROMHEXINE,MUCOLYTIC,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8858698952086,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3146,1,100044,Flemex syrup 120ml,CARBOCYSTEINE,MUCOLYTIC,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8852027349738,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3147,1,100045,Flemex syrup Kid 60ml,CARBOCYSTEINE,MUCOLYTIC,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8852027349813,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3148,1,100046,Solmax kid  60 ml,CARBOCYSTEINE,MUCOLYTIC,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8858965400678,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3149,1,100047,MR.HERB แก้หวัดเด็ก 60 ml,NULL,COUGH & COLD REMEDIES,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8852913219916,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3150,1,100048,MR.HERB แก้ไอเด็ก 60 ml,CAMPHOR,COUGH & COLD REMEDIES,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8852913210913,100,NULL,FALSE,FALSE,NULL,,,39,NULL,NULL,NULL,NULL,NULL,1,NULL
3151,1,100049,Ivorin syrup 60 ml,LEVODROPROPIZINE,COUGH & COLD REMEDIES,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8852294547011,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3152,1,100050,Bronal syrup 120ml,LEVODROPROPIZINE,COUGH & COLD REMEDIES,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8714651100058,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3153,1,100051,Allora syrup 60 ml,LORATADINE,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8853935031845,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3154,1,100052,ALLEX syrup 60 ml,LORATADINE,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,กล่อง,8853174003191,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3155,1,100053,Loracine syrup 60 ml,LORATADINE,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8858698952215,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3156,1,100054,ormist syrup 60 ml,CETIRIZINE,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8851473005380,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3157,1,100055,CETTEC syrup 100 ml,CETIRIZINE,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8855451000732,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3158,1,100056,LORIUS syrup 60 ml,DESLORATADINE,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,กล่อง,8850239005312,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3159,1,100057,PIP TARYNE syrup 60 ml,LORATADINE,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,กล่อง,100057,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3160,1,100058,Fatec syrup 1mg/ml 100ml,CETIRIZINE,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,NULL,ยาน้ำสำหรับเด็ก,,,ขวด,8854596002328,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3161,1,100059,chlorahist syrup 60 ml,CHLORPHENIRAMINE,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,ขย.11,ยาน้ำสำหรับเด็ก,,,ขวด,8851467510203,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3162,1,100060,Tiffy syrup 60 ml,PARACETAMOL+CPM+PHENYLEPHRINE HCL,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,ขย.11,ยาน้ำสำหรับเด็ก,,,ขวด,8851473009975,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3163,1,100061,Tiffy syrup 30 ml,PARACETAMOL+CPM+PHENYLEPHRINE HCL,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,ขย.11,ยาน้ำสำหรับเด็ก,,,ขวด,8851473009968,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3164,1,100062,Sulidine syrup CP 60 ml,PARACETAMOL+CPM+PHENYLEPHRINE HCL,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,ขย.11,ยาน้ำสำหรับเด็ก,,,ขวด,8853174003283,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3165,1,100063,Sulidine syrup 60 ml,PARACETAMOL+CPM+PHENYLEPHRINE HCL,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,ขย.11,ยาน้ำสำหรับเด็ก,,,ขวด,8853174003344,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3166,1,100064,B.M. baby cough syrup 60ml,CHLORPHENIRRAMINE+AMMONIUM CL+SO.CITRATE,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,ขย.11,ยาน้ำสำหรับเด็ก,,,ขวด,8853174003177,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3167,1,100065,R-RAX Syrup 60 ml,HYDROXYZINE,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,ขย.11,ยาน้ำสำหรับเด็ก,,,ขวด,8858698952314,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3168,1,100066,Dextro cough syrup 60ml,DEXTROMETHOPHAN+CHLORPHENIRAMINE+TERPIN,COUGH & COLD REMEDIES,ขย.9,ขย.11,ยาน้ำสำหรับเด็ก,,,ขวด,8852535003061,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3169,1,100067,cougo syrup 60 ml,PARACETAMOL+CPM+PHENYLEPHRINE HCL,COUGH & COLD REMEDIES,ขย.9,ขย.11,ยาน้ำสำหรับเด็ก,,,ขวด,8853174003245,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3170,1,100068,cyproheptadine 2mg (cypro),CYPROTERONE ACETATE+ETHINYLESTRADIOL,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,ขย.11,ยาน้ำสำหรับเด็ก,,,ขวด,8858698952154,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3171,1,100069,Minra syrup รสองุ่น 60 ml,BROMPHENIRAMINE+PHENYLPROPANILAMINE,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,ขย.11,ยาน้ำสำหรับเด็ก,,,ขวด,8851473008459,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3172,1,100070,Minra syrup รสส้ม 60 ml,BROMPHENIRAMINE+PHENYLPROPANILAMINE,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,ขย.11,ยาน้ำสำหรับเด็ก,,,ขวด,8851473008336,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3173,1,100071,asiatapp infant Drops 15 ml,BROMPHENIRAMINE+PHENYLPROPANILAMINE,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,ขย.11,ยาน้ำสำหรับเด็ก,,,กล่อง,8856351006237,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3174,1,100072,Vitamin B1 injection  1ml,NULL,VITAMINS & MINERALS,ขย.9,NULL,ยาหู ตา คอ จมูก,,,กล่อง,8854060000522,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3175,1,100073,Fluimucil 3ml*5 amp/กล่อง,NULL,NULL,NULL,NULL,NULL,,,NULL,100073,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3176,1,100074,vitamin C injection,ASCORBIC ACID,VITAMINS & MINERALS,ขย.9,NULL,ยาหู ตา คอ จมูก,,,กล่อง,8853533000533,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3177,1,100075,Acetylcysteine 300mg injection (ACETIN),ASCORBIC ACID,VITAMINS & MINERALS,ขย.9,NULL,ยาหู ตา คอ จมูก,,,กล่อง,8852810196518,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3178,1,100076,Vitop vitamin and mineral  10tab,VITAMIN B COMPLEX+MINERAL,VITAMINS & MINERALS,ขย.9,-,ยาหู ตา คอ จมูก,,,แผง,8858983003431,100,NULL,FALSE,FALSE,NULL,,,0,0,0,0,0,0,,/uploads/100076_1.jpg
3179,1,100077,Manoprovit 72  tab,VITAMIN B COMPLEX+MINERAL,VITAMINS & MINERALS,ขย.9,NULL,ยาหู ตา คอ จมูก,,,ขวด,8858148000329,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3180,1,100078,Minra drop รสองุ่น 15 ml,BROMPHENIRAMINE+PHENYLPROPANILAMINE,ANTIHISTAMINES & ANTIALLERGICS,ขย.9,ขย.11,ยาน้ำสำหรับเด็ก,,,ขวด,8851473000842,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3181,1,100079,vitamin A 25000iu 100 cap (MEGA),VITAMIN A 25000 UNITS,VITAMINS & MINERALS,ขย.9,NULL,ยาหู ตา คอ จมูก,,,กระปุก,8850769009187,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3182,1,100080,Natural vitamin E 400 MEGA  30cap,VITAMIN E,VITAMINS & MINERALS,ขย.9,NULL,ยาหู ตา คอ จมูก,,,กระปุก,8850769008999,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3183,1,100081,NEUROBION (B1-6-12) 10's,VITAMIN B1 + VITAMIN B6 + VITAMIN B12,VITAMINS & MINERALS,ขย.9,NULL,ยาหู ตา คอ จมูก,,,แผง,8852881026325,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3184,1,100082,Haemovit Gold 31's,VITAMIN B COMPLEX+MINERAL,VITAMINS & MINERALS,ขย.9,NULL,ยาหู ตา คอ จมูก,,,กระปุก,8851847000249,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3185,1,100083,Haemovit 100's,VITAMIN B COMPLEX+MINERAL,VITAMINS & MINERALS,ขย.9,NULL,ยาหู ตา คอ จมูก,,,กระปุก,8851847000034,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3186,1,100084,New phavit  100's,VITAMIN B COMPLEX+MINERAL,VITAMINS & MINERALS,ขย.9,NULL,ยาหู ตา คอ จมูก,,,กระปุก,8855930000079,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3187,1,100085,Newphavit B plus 100's,VITAMIN B COMPLEX+MINERAL,VITAMINS & MINERALS,ขย.9,NULL,ยาหู ตา คอ จมูก,,,กระปุก,8855930001007,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3188,1,100086,OBIMIN-AZ (20's),VITAMIN B COMPLEX+MINERAL,VITAMINS & MINERALS,ขย.9,NULL,ยาหู ตา คอ จมูก,,,กระปุก,8851824000682,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3189,1,100087,ravit-fort + folic calcium 30's,VITAMIN B COMPLEX+MINERAL,VITAMINS & MINERALS,ขย.9,NULL,ยาหู ตา คอ จมูก,,,กล่อง,8851467056008,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3190,1,100088,Sambee (Vit B1-6-12) 10 tab,VITAMIN B1 + VITAMIN B6 + VITAMIN B12,VITAMINS & MINERALS,ขย.9,NULL,ยาหู ตา คอ จมูก,,,แผง,8855451000510,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3191,1,100089,FBC บำรุงเลือด (100 เม็ด),VITAMIN B COMPLEX+MINERAL,VITAMINS & MINERALS,ขย.9,NULL,ยาหู ตา คอ จมูก,,,ถุง,92,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3192,1,100090,Methycobal 30's,MECOBALAMIN,VITAMINS & MINERALS,ขย.9,NULL,วิตามินและอาหารเสริม,,,กล่อง,8858682900185,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3193,1,100091,Folic 5 mg  10tab,FOLIC ACID,VITAMINS & MINERALS,ขย.9,NULL,ยาหู ตา คอ จมูก,,,แผง,8852978008388,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3194,1,100092,Folic 5mg  GPO 30 's นับเม็ด,FOLIC ACID,VITAMINS & MINERALS,ขย.9,NULL,ยาหู ตา คอ จมูก,,,ถุง,8850678234113,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3195,1,100093,Mysoven 600 mg สีฟ้า,ACETYLCYSTEINE,MUCOLYTIC,ขย.9,NULL,ยาหู ตา คอ จมูก,,,ซอง,8852294625078,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
3196,1,100094,Mysoven 100 mg สีส้ม สำหรับเด็ก,ACETYLCYSTEINE,MUCOLYTIC,ขย.9,NULL,ยาหู ตา คอ จมูก,,,ซอง,8852294602055,100,NULL,FALSE,FALSE,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
