id,company,code,indicatorlistS,timeS,useS,timeuseS,keepS,remarkS
3830,1,100530,บรรเทาอาการคัดจมูก,เช้า-กลางวัน-เย็น,พ่นเข้าจมูกข้างละ 1-2 ครั้ง,NULL,เก็บในอุณหภูมิห้อง,ไม่ควรใช้ติดต่อกันเกิน5วัน
3831,1,100531,บรรเทาอาการคัดจมูก,เช้า-กลางวัน-เย็น,หยอดครั้งละ 1-2 หยด,NULL,NULL,NULL
3832,1,100532,บรรเทาอาการคัดจมูก,เช้า-กลางวัน-เย็น,หยอดครั้งละ 1-2 หยด,NULL,เก็บในอุณหภูมิห้อง,ไม่ควรใช้ติดต่อกันเกิน5วัน
3833,1,100533,บรรเทาอาการหวัด คัดจมูก,เช้า-กลางวัน-เย็น,พ่นเข้าจมูกข้างละ 1-2 ครั้ง,NULL,NULL,NULL
3834,1,100534,บรรเทาอาการคัดจมูก,ทุก 6 ชั่วโมง,พ่นเข้าจมูกข้างละ 1-2 ครั้ง,NULL,เก็บในอุณหภูมิห้อง,ไม่ควรใช้ติดต่อกันเกิน5วัน
3835,1,100535,เพิ่มความชุ่มชื้นในโพรงจมูก ,ทุกครั้งที่มีอาการ,พ่นเข้าจมูกข้างละ 1-2 ครั้ง,NULL,เก็บในอุณหภูมิห้อง,NULL
3836,1,100536,ลดอาการอักเสบในโพรงจมูก,เช้า-เย็น,พ่นเข้าจมูกข้างละ 1-2 ครั้ง,NULL,เก็บในอุณหภูมิห้อง,NULL
3837,1,100537,ลดอาการอักเสบในโพรงจมูก,เช้า-เย็น,พ่นเข้าจมูกข้างละ 1-2 ครั้ง,NULL,เก็บในอุณหภูมิห้อง,NULL
3838,1,100538,บรรเทาอาการคัดจมูก,NULL,พ่นเข้าจมูกข้างละ ........ ครั้ง,NULL,เก็บในอุณหภูมิห้อง,ใช้ตามแพทย์สั่ง ใช้ติดต่อกันไม่เกิน 5-7 วัน 
3839,1,100539,ลดน้ำมูก แพ้อากาศ,ทุกครั้งที่มีอาการ,พ่นเข้าจมูกข้างละ 2-3 ครั้ง,NULL,เก็บในอุณหภูมิห้อง,NULL
3840,1,100540,ฆ่าเชื้อในช่องปาก,ทุกครั้งที่มีอาการ,พ่นช่องปากครั้งละ 1-2 ครั้ง,NULL,เก็บในอุณหภูมิห้อง,NULL
3841,1,100541,เพิ่มความชุ่มชื้นในโพรงจมูก ,เช้า-เย็น,หยอดครั้งละ 2-3 หยด,NULL,NULL,ใช้พร้อมที่ดูดน้ำมูก
3842,1,100542,เพิ่มความชุ่มชื้นในโพรงจมูก ,เช้า-เย็น,หยอดครั้งละ 2-3 หยด,NULL,NULL,ใช้พร้อมที่ดูดน้ำมูก
3843,1,100543,เพิ่มความชุ่มชื้นในโพรงจมูก ,ทุกครั้งที่มีอาการ,พ่นเข้าจมูกข้างละ 2-3 ครั้ง,NULL,NULL,NULL
3844,1,100544,ลดกลิ่นปากและไอจากการคันคอ,ทุกครั้งที่มีอาการ,พ่นช่องปากครั้งละ 1-2 ครั้ง,NULL,NULL,NULL
3845,1,100545,ยั้บยั้งแบคทีเรีย ลดกลิ่นปากและไอจากการคันคอ,ทุกครั้งที่มีอาการ,พ่นช่องปากครั้งละ 1-2 ครั้ง,NULL,NULL,NULL
3846,1,100546,บรรเทาอาการไอ ชุ่มคอ ละลายเสมหะ,ทุกครั้งที่มีอาการ,พ่นช่องปากครั้งละ 1-2 ครั้ง,NULL,NULL,NULL
3847,1,100547,ลดการอักเสบบริเวณช่องปากและลำคอ,ทุกครั้งที่มีอาการ,พ่นช่องปากครั้งละ 1-2 ครั้ง,NULL,NULL,NULL
3848,1,100548,ยั้บยั้งแบคทีเรีย ลดกลิ่นปาก ชุ่มคอ,ทุกครั้งที่มีอาการ,พ่นช่องปากครั้งละ 1-2 ครั้ง,NULL,NULL,NULL
3849,1,100549,ยั้บยั้งแบคทีเรีย ลดกลิ่นปากและไอจากการคันคอ,ทุกครั้งที่มีอาการ,พ่นช่องปากครั้งละ 1-2 ครั้ง,NULL,NULL,NULL
3850,1,100550,ยั้บยั้งแบคทีเรีย ลดกลิ่นปาก ชุ่มคอ,ทุกครั้งที่มีอาการ,พ่นช่องปากครั้งละ 1-2 ครั้ง,NULL,NULL,NULL
3851,1,100551,ยั้บยั้งแบคทีเรีย ลดกลิ่นปาก ชุ่มคอ,ทุกครั้งที่มีอาการ,พ่นช่องปากครั้งละ 1-2 ครั้ง,NULL,NULL,NULL
3852,1,100552,ลดอักเสบ,ทุก 6 ชั่วโมง,พ่นช่องปากครั้งละ 1-2 ครั้ง,NULL,NULL,NULL
3853,1,100553,ช่วยลดกลิ่นปาก ชุ่มคอ,ทุกครั้งที่มีอาการ,พ่นช่องปากครั้งละ 1-2 ครั้ง,NULL,NULL,ใช้ได้คั้งแต่ 1 ขวบขึ้นไป
3854,1,100554,ลดกลิ่นปากและไอจากการคันคอ,ทุกครั้งที่มีอาการ,พ่นช่องปากครั้งละ 1-2 ครั้ง,NULL,NULL,NULL
3855,1,100555,ขยายหลอดลม,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,NULL,NULL,NULL
3856,1,100556,ขยายหลอดลม,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,NULL,NULL,NULL
3857,1,100557,บรรเทาอาการหอบหืด,ทุก 12 ชั่วโมง,รับประทานครั้งละ 1 เม็ด,NULL,NULL,NULL
3858,1,100558,บรรเทาอาการหอบหืด,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3859,1,100559,บรรเทาอาการหอบหืด,ทุก 12 ชั่วโมง,รับประทานครั้งละ 1 เม็ด,NULL,NULL,NULL
3860,1,100560,ขยายหลอดลม,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,NULL
3861,1,100561,ขยายหลอดลม,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,NULL
3862,1,100562,ขยายหลอดลม,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1-2 เม็ด,NULL,NULL,NULL
3863,1,100563,ละลายเสมหะ,NULL,รับประทานครั้งละ 1 เม็ด,NULL,NULL,ละลายน้ำครึ่งแก้ว วันละครั้ง ก่อนอาหารเย็น
3864,1,100564,ละลายเสมหะ,NULL,รับประทานครั้งละ 1 เม็ด,NULL,NULL,ละลายน้ำครึ่งแก้ว วันละครั้งหลังอาหารเย็น
3865,1,100565,ละลายเสมหะ,NULL,รับประทานครั้งละ 1 เม็ด,NULL,NULL,ละลายน้ำครึ่งแก้ว วันละครั้ง หลังอาหารเย็น
3866,1,100566,ฆ่าเชื้อในช่องปาก,NULL,หยอดครั้งละ 1-2 หยด,NULL,NULL,เติมน้ำจนครบ30 ซีซี กลั้วคอ 30 วินาทีแล้วบ้วนทิ้ง
3867,1,100567,ฆ่าเชื้อในช่องปาก,NULL,หยอดครั้งละ 1-2 หยด,NULL,NULL,เติมน้ำ 1 ซีซี กลั้วคอ 30 วินาทีแล้วบ้วนทิ้ง
3868,1,100568,รักษาผมร่วง,NULL,รับประทานครั้งละ 1 เม็ด,NULL,NULL,วันละ 1 ครั้ง ก่อนนอน
3869,1,100569,รักษาต่อมลูกหมาก,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ ............. เม็ด,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3870,1,100570,รักษาผมร่วง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3871,1,100571,แก้ปวดไมเกรน,NULL,รับประทานครั้งละ 1 เม็ด,NULL,NULL,"ภายใน 30 นาที ไม่ดีขึ้นให้ซ้ำอีก 1 เม็ด 
(ไม่เกิน 6 เม็ดต่อวัน 10 เม็ดต่อสัปดาห์)"
3872,1,100572,แก้ปวดไมเกรน,NULL,รับประทานครั้งละ 1 เม็ด,NULL,NULL,"ภายใน 30 นาที ไม่ดีขึ้นให้ซ้ำอีก 1 เม็ด 
(ไม่เกิน 6 เม็ดต่อวัน 10 เม็ดต่อสัปดาห์)"
3873,1,100573,แก้ปวดไมเกรน,NULL,รับประทานครั้งละ 1 เม็ด,NULL,NULL,"ภายใน 30 นาที ไม่ดีขึ้นให้ซ้ำอีก 1 เม็ด 
(ไม่เกิน 6 เม็ดต่อวัน 10 เม็ดต่อสัปดาห์)"
3874,1,100574,แก้ปวดไมเกรน,NULL,รับประทานครั้งละ 1 เม็ด,NULL,NULL,"ภายใน 30 นาที ไม่ดีขึ้นให้ซ้ำอีก 1 เม็ด 
(ไม่เกิน 6 เม็ดต่อวัน 10 เม็ดต่อสัปดาห์)"
3875,1,100575,แก้ปวดไมเกรน,,รับประทานครั้งละ 1 เม็ด,,NULL,"ภายใน 30 นาที ไม่ดีขึ้นให้ซ้ำอีก 1 เม็ด 
(ไม่เกิน 6 เม็ดต่อวัน 10 เม็ดต่อสัปดาห์)"
3876,1,100576,ขยายหลอดเลือด,NULL,รับประทานครั้งละ 1 เม็ด,NULL,NULL,ก่อนนอน        ยานี้ทำให้ง่วงนอน
3877,1,100577,ขยายหลอดเลือด,NULL,รับประทานครั้งละ 1 เม็ด,NULL,NULL,ก่อนนอน        ยานี้ทำให้ง่วงนอน
3878,1,100578,แก้วิงเวียนศรีษะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1-2 เม็ด,หลังอาหาร,NULL,ยานี้ทำให้ง่วงนอน
3879,1,100579,แก้วิงเวียนศรีษะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1-2 เม็ด,หลังอาหาร,NULL,NULL
3880,1,100580,แก้วิงเวียนศรีษะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3881,1,100581,แก้วิงเวียนศรีษะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3882,1,100582,แก้วิงเวียนศรีษะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3883,1,100583,รักษาหูอื้อ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ......... ช้อนชา,หลังอาหาร,NULL,NULL
3884,1,100584,รักษาหูอื้อ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3885,1,100585,บรรเทาอาการบ้านหมุน,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3886,1,100586,บรรเทาอาการบ้านหมุน,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3887,1,100587,รักษาหูอื้อ,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3888,1,100588,แก้วิงเวียนศรีษะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3889,1,100589,แก้วิงเวียนศรีษะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยานี้ทำให้ง่วงนอน
3890,1,100590,แก้วิงเวียนศรีษะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3891,1,100591,แก้วิงเวียนศรีษะ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยานี้ทำให้ง่วงนอน
3892,1,100592,แก้เมารถ เมาเรือ,NULL,รับประทานครั้งละ 1 เม็ด,NULL,NULL,ก่อนเดินทาง 30 นาที
3893,1,100593,แก้ปวดปลายประสาท,ก่อนนอน,รับประทานครั้งละ 1 เม็ด,NULL,NULL,ยานี้ทำให้ง่วงนอน
3894,1,100594,แก้ปวดปลายประสาท,ก่อนนอน,รับประทานครั้งละ 1 เม็ด,NULL,NULL,ยานี้ทำให้ง่วงนอน
3895,1,100595,นอนไม่หลับ คลายกังวล,NULL,รับประทานครั้งละ 1 เม็ด,NULL,NULL,ก่อนนอน ยานี้ทำให้ง่วงนอน
3896,1,100596,นอนไม่หลับ คลายกังวล,NULL,รับประทานครั้งละ 1 เม็ด,NULL,NULL,ก่อนนอน 30 นาที
3897,1,100597,แก้ปวดปลายประสาท,ก่อนนอน,รับประทานครั้งละ 1 เม็ด,NULL,NULL,ยานี้ทำให้ง่วงนอน
3898,1,100598,แก้ปวดปลายประสาท,ก่อนนอน,รับประทานครั้งละ 1 เม็ด,NULL,NULL,ยานี้ทำให้ง่วงนอน
3899,1,100599,แก้ปวดปลายประสาท,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยานี้ทำให้ง่วงนอน
3900,1,100600,แก้ปวดปลายประสาท,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยานี้ทำให้ง่วงนอน
3901,1,100601,นอนไม่หลับ คลายกังวล,NULL,รับประทานครั้งละ 1 เม็ด,NULL,NULL,ก่อนนอน 30 นาที
3902,1,100602,นอนไม่หลับ คลายกังวล,NULL,รับประทานครั้งละ 1 เม็ด,NULL,NULL,ก่อนนอน 30 นาที
3903,1,100603,รักษาโรคเบาหวาน,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3904,1,100604,รักษาโรคเบาหวาน,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3905,1,100605,รักษาโรคเบาหวาน,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3906,1,100606,รักษาโรคเบาหวาน,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3907,1,100607,รักษาโรคเบาหวาน,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3908,1,100608,ขับปัสสาวะ,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3909,1,100609,รักษาโรคเบาหวาน,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3910,1,100610,รักษาโรคเบาหวาน,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3911,1,100611,รักษาโรคเบาหวาน,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3912,1,100612,รักษาโรคเบาหวาน,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3913,1,100613,รักษาโรคเบาหวาน,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3914,1,100614,รักษาไทรอยด์,NULL,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3915,1,100615,รักษาไทรอยด์,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3916,1,100616,รักษาโรคเก๊าท์,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3917,1,100617,รักษาโรคเก๊าท์,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3918,1,100618,รักษาโรคเก๊าท์,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3919,1,100619,รักษาโรคเก๊าท์,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3920,1,100620,รักษาโรคเก๊าท์,วันละ 1 ครั้ง ช่วงเวลาเดียวกัน,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ยามีฤทธิ์ระคายเคืองกระเพาะอาหาร
3921,1,100621,รักษาต่อมลูกหมาก,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3922,1,100622,รักษาต่อมลูกหมาก,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3923,1,100623,ละลายและขับนิ่ว,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1-2 เม็ด,ก่อนอาหาร,NULL,NULL
3924,1,100624,ป้องกันการทำลายตับ,เช้า-กลางวัน-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,ใช้ติดต่อกัน 4-6 สัปดาห์
3925,1,100625,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3926,1,100626,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3927,1,100627,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3928,1,100628,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3929,1,100629,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3930,1,100630,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3931,1,100631,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3932,1,100632,โรคหัวใจ,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3933,1,100633,โรคหัวใจ,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3934,1,100634,โรคหัวใจ,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3935,1,100635,โรคหัวใจ,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3936,1,100636,โรคหัวใจ,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3937,1,100637,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3938,1,100638,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3939,1,100639,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3940,1,100640,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3941,1,100641,ลดไขมันในเลือดสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3942,1,100642,ลดไขมันในเลือดสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3943,1,100643,ลดไขมันในเลือดสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3944,1,100644,ลดไขมันในเลือดสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3945,1,100645,ลดไขมันในเลือดสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3946,1,100646,ลดคลอเรสเตอรอล,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3947,1,100647,ลดไขมันในเลือดสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3948,1,100648,ลดไขมันในเลือดสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3949,1,100649,ลดไขมันในเลือดสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3950,1,100650,ลดไตรกลีเซอไรด์,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3951,1,100651,ลดไตรกลีเซอไรด์,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3952,1,100652,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3953,1,100653,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3954,1,100654,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3955,1,100655,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3956,1,100656,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3957,1,100657,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3958,1,100658,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3959,1,100659,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3960,1,100660,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3961,1,100661,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3962,1,100662,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3963,1,100663,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3964,1,100664,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3965,1,100665,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3966,1,100666,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3967,1,100667,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3968,1,100668,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3969,1,100669,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3970,1,100670,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3971,1,100671,ลดความดันโลหิตสูง,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3972,1,100676,เลื่อนประจำเดือน,NULL,รับประทานครั้งละ ............. เม็ด,NULL,NULL,NULL
3973,1,100677,เลื่อนประจำเดือน,เช้า-กลางวัน-เย็น,รับประทานครั้งละ ............. เม็ด,หลังอาหาร,NULL,ดื่มน้ำตามมากๆ
3974,1,100678,ปรับฮอร์โมน,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,ห้ามปรับขนาดยาเอง โดยไม่มีคำสั่งแพทย์
3975,1,100680,ปรับฮอร์โมน,NULL,รับประทานตามแพทย์สั่ง  ,NULL,NULL,NULL
3976,1,100684,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
3977,1,100685,รักษาแผลในปาก,เช้า-กลางวัน-เย็น,ทาวันละ 3 ครั้ง,หลังอาหาร,NULL,NULL
3978,1,100686,รักษาแผลในปาก,เช้า-เย็น,ทาวันละ 2 ครั้ง,หลังอาหาร,NULL,NULL
3979,1,100687,รักษาแผลในปาก,เช้า-เย็น,รับประทานครั้งละ 1 เม็ด,หลังอาหาร,NULL,NULL
3980,1,100688,รักษาแผลในปาก,เช้า-เย็น,ทาวันละ 2 ครั้ง,หลังอาหาร,NULL,NULL
3981,1,100689,รักษาแผลในปาก,เช้า-เย็น,ทาวันละ 2 ครั้ง,หลังอาหาร,NULL,NULL
3982,1,100690,รักษาแผลในปาก,เช้า-เย็น,ทาวันละ 2 ครั้ง,หลังอาหาร,NULL,NULL
3983,1,100691,รักษาแผลในปาก,เช้า-เย็น,ทาวันละ 2 ครั้ง,หลังอาหาร,NULL,NULL
3984,1,100693,ฆ่าเชื้อแบคทีเรีย,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,ติดต่อกัน 10 วัน
3985,1,100694,ฆ่าเชื้อที่ผิวหนัง,เช้า-เย็น,ทาวันละ 2 ครั้ง,NULL,NULL,NULL
